Target_Gene,Raw_CASX_Score,CASX_Score
LIN7A,5.4609161937232775,2.2830187511005673
RBM28,5.460706202531317,2.2829309043452994
MEIS1,5.460689860529861,2.282924067907118
AFF3,5.460669228827383,2.2829154369350215
RBBP5,5.46053989143922,2.2828613305233243
ZNF652,5.460370052483528,2.282790280871021
MED30,5.46024559263276,2.2827382149060202
APOC1,5.460092839870828,2.282674313013904
DLEU1,5.459699051345416,2.282509577322392
WFS1,5.459467866584954,2.2824128645465636
DLG2,5.45918511894147,2.282294581189972
HAS2,5.458911925023366,2.282180294495181
IRAG1,5.458329312368896,2.28193656698073
LINC00370,5.45801250345224,2.281804034586831
CENPW,5.457694364400509,2.2816709457503057
PENK,5.4576295714507586,2.281643840563909
MOB3B,5.457483695244731,2.2815828153787536
MTMR9,5.457272706887985,2.281494551474128
GALNT2,5.457010353344865,2.281384799692251
STAT3,5.45693001722989,2.28135119224917
GFI1,5.456796249505036,2.281295232470675
DR1,5.456778989642216,2.2812880120585666
ZNF251,5.456743078229014,2.281272989042137
GSE1,5.456719207459411,2.281263003053507
IPP,5.456702312405048,2.2812559352537005
ZNF43,5.45663778620063,2.2812289416563263
PCDHGB6,5.456276602287501,2.2810778456292637
CFAP69,5.456210001941423,2.2810499843449494
MAP2K7,5.456125280503158,2.281014542365771
SEC22A,5.45610639435446,2.281006641620663
CCDC85C,5.456074314747071,2.2809932215843602
IGF1R,5.455961544665093,2.2809460458637947
CASC15,5.455807063118436,2.2808814207597803
MAFA,5.4556386515904585,2.2808109682510613
IGF2,5.4556088326401655,2.2807984939277133
LINC02227,5.455592979177684,2.280791861862693
TMEM175,5.455428106844371,2.2807228899244905
CCM2,5.455221922773116,2.280636635822694
NCR3LG1,5.4549552967398744,2.2805250967068313
SNX13,5.454883491122228,2.280495057873005
CPNE8,5.454820097112419,2.2804685379127485
MAFF,5.454696147717588,2.2804166854895507
DOCK7,5.454438542441063,2.2803089200758144
RPLP0P3,5.454299868968246,2.280250908049143
POT1,5.4541735504453905,2.280198064535758
DMAC1,5.454058089125656,2.280149762975093
MAML3,5.453931265162855,2.280096708018272
RAPSN,5.453890501828041,2.2800796552711358
SACS,5.453544508926119,2.279934914182256
CCND3,5.453515906729077,2.2799229488699004
ZBTB38,5.453262398107918,2.279816897232242
CGREF1,5.4532076672429906,2.279794001372411
GPC6,5.4531512742791435,2.2797704101977163
SMAD3,5.452955331817638,2.2796884405241227
NMI,5.4529407630574305,2.279682345895579
UBE2D3,5.451905752276986,2.27924936421725
PCNT,5.451873348487096,2.279235808563922
HAUS6,5.45174891544449,2.279183753813725
FOXN3,5.4512172223305235,2.278961327747069
LMBRD2,5.451088747521615,2.2789075821828337
DCAF16,5.450470327926428,2.278648875356495
AK4,5.450365627829474,2.2786050755965728
TLCD3B,5.45000995843875,2.2784562864896034
TNFRSF11A,5.449811094042296,2.2783730944671015
PANX2,5.449762678846868,2.2783528406755766
STON1,5.449731273200909,2.278339702581217
LINC03007,5.449687704612493,2.2783214762971133
FILNC1,5.449673638891669,2.2783155921077656
VWC2,5.449564107075093,2.278269771068345
AP1S1,5.449479969648358,2.27823457340188
UBE3D,5.44943809911881,2.27821705747596
SEMA4D,5.449413011312513,2.2782065623577634
ZCCHC12,5.449343870394341,2.2781776382621337
SLC10A4,5.4491556876216265,2.2780989147412756
SORBS2,5.448925019728198,2.278002418189239
AOPEP,5.44856756826382,2.277852883577724
APOB,5.448562107969213,2.2778505993430405
BNC2,5.448305871668698,2.2777434066204694
HACE1,5.448196439686115,2.2776976273451455
IGSF21,5.448180495618991,2.277690957376993
ASCC2,5.447721656767443,2.2774990088294227
ASTN2,5.447548651748292,2.2774266347006056
TRPV5,5.4475363884592785,2.277421504532341
SLC16A9,5.447445553960341,2.2773835052433067
DMGDH,5.447444413731632,2.277383028245241
SYNE2,5.447107242573662,2.2772419776043975
PPARA,5.446968291154268,2.277183849302826
ABCC5,5.446713449411566,2.2770772399731953
NCR3,5.446663925916885,2.277056522540828
NDUFS4,5.446585105230381,2.277023549055165
IFT52,5.446527370607099,2.2769993966167963
KMT5A,5.446338585560728,2.27692042114353
ARL15,5.445889026561154,2.276732354686812
PCCB,5.445753436306271,2.276675632479436
AP4B1,5.444904651729839,2.276320555819959
SLC30A5,5.444740190399614,2.276251755818909
CHMP4B,5.444739514555778,2.2762514730894883
EHBP1L1,5.444700012461101,2.2762349479637853
SLC1A2,5.444677844847295,2.2762256744655653
LARP4,5.444667961514317,2.276221539917229
ATP1B2,5.444481934111758,2.276143718064069
KCNK7,5.444340745169153,2.2760846537272656
MAP3K13,5.443861882267821,2.2758843284102492
BLK,5.443559215209656,2.275757712056782
PCK1,5.442959355935304,2.2755067696702125
VAMP8,5.442853716517378,2.275462576959049
MYO1E,5.442810287742772,2.2754444091640154
AQP10,5.4428045345739715,2.27544200240968
MAP3K15,5.442618888947885,2.2753643402671435
ADAMTSL3,5.442466114909165,2.275300429474194
PCDH17,5.44239180475485,2.2752693429039472
SFXN1,5.442362401188749,2.2752570423505234
BTBD9,5.441442905048639,2.2748723845387557
LINC00968,5.441171052005282,2.274758658779376
MRC2,5.440719138551108,2.2745696073708843
IMP3,5.439802664517252,2.2741862138132314
RGP1,5.43963331949286,2.27411537078989
GADD45G,5.4392106457168214,2.273938551374679
FILIP1,5.439060884486623,2.273875900946273
CBFA2T2,5.439037240160796,2.273866009687097
MNS1,5.438866517479668,2.2737945903411343
NPC2,5.438811503174361,2.2737715759081505
GPAT4,5.438518355760545,2.273648941959181
NUDCD1,5.43819838630016,2.2735150873978673
TLE1,5.43817680135257,2.2735060576495685
NUDT3,5.4379698813217505,2.2734194956698124
HMG20A,5.437121292844659,2.2730645010456367
TSHZ3,5.436935440327175,2.272986752353099
MLYCD,5.436621704283739,2.272855505450935
CIBAR2,5.436554781590842,2.2728275093175268
OTULIN,5.436524040700913,2.2728146493141663
NYAP2,5.4356661179237875,2.272455749821586
WDR7,5.435410540007442,2.272348832524439
PABPC4,5.435395807582498,2.2723426694291375
SLC8A1,5.435307317681625,2.272305650968539
VPS13C,5.434555111230128,2.271990976360339
PRUNE1,5.433996993971609,2.2717574961378486
RBMS3,5.433940045389318,2.271733672528274
DCLK2,5.433638331842963,2.2716074550625787
EIF2S2P3,5.433578748390052,2.271582529193274
ADH1B,5.4335519434869965,2.2715713157526687
NT5C2,5.433517382142851,2.2715568575179566
PIM3,5.433410643356332,2.2715122049019616
SOX7,5.432016045596515,2.2709287952505375
PCAT1,5.431934394115164,2.2708946375431
DGKD,5.431725112686574,2.2708070877069955
CEP43,5.431404408843094,2.270672925927215
GLYCTK,5.431399409713,2.270670834613985
SGPL1,5.431342902472827,2.2706471956334546
TCF3,5.431222900156252,2.27059699441293
WNT9A,5.431143298179089,2.2705636940857055
EIF4E3,5.430922541604841,2.2704713437896253
TTN,5.430335333048505,2.2702256936465974
DLEU2,5.430018698777937,2.270093234313345
HS6ST3,5.42969549334208,2.269958026028845
PQBP1,5.429211911391054,2.269755726566153
SLF2,5.429066791463549,2.2696950177590978
NCALD,5.428964587768403,2.269652262332496
LINC02356,5.428900623076595,2.26962550363574
LDLRAD2,5.428524349069695,2.269468094887834
FALEC,5.42843711737122,2.2694316027778743
IL1RN,5.4284290018759025,2.269428207778663
CEP120,5.428016059773075,2.2692554594671352
BOC,5.427951608593519,2.269228497255319
ASAH1,5.427787982827933,2.269160046800561
ERGIC3,5.427773417237589,2.269153953498083
TMEM154,5.4272983135341075,2.26895520078671
TM4SF4,5.426916794507247,2.268795597861131
ZNF385D,5.426871455289059,2.2687766308598634
MAPK10,5.426311000445586,2.2685421727427695
LPP,5.426215216291873,2.268502102837784
PDHX,5.425829095922961,2.268340575007806
SOX12,5.425364054137566,2.268146031553247
DDX52,5.425160470807911,2.2680608654338026
OVOL1,5.425108187182315,2.2680389933408858
MPPED2,5.424872971550013,2.267940594308559
RGS16,5.424064968191828,2.2676025778774918
LONRF1,5.424063153690885,2.2676018188074623
ARAP1,5.424016460260533,2.2675822852912684
HGFAC,5.4236837912281635,2.2674431180490666
HPN,5.423471713880333,2.267354398580889
RGS17,5.423378843801073,2.267315547736488
EHHADH,5.423150421423527,2.2672199905633006
POR,5.422362045061569,2.2668901848001095
SEMA3F,5.421849937856019,2.266675952212843
ITGA3,5.421563871351443,2.2665562804590746
TOM1L2,5.4215269818900165,2.266540848290422
PCDHGB2,5.421350972185187,2.266467217195134
NHSL3,5.421005960476098,2.266322886573978
FRMD4A,5.420773162628132,2.266225498986498
SUGCT,5.420207869002286,2.2659890166353067
KPNA3,5.419794251880519,2.2658159859394416
LINC02245,5.4196460196516165,2.2657539751464477
MAP2K5,5.419041166478184,2.2655009436349665
HTRA1,5.418928927914754,2.265453990267441
BRWD1,5.418575505633346,2.26530614120591
GPR26,5.418511847448042,2.265279510731684
EPHB1,5.41836879670462,2.2652196675376386
PCDHGA6,5.41792636258128,2.265034581669073
ZNF664,5.417647264112425,2.2649178248915134
SOAT1,5.417255598248692,2.264753977184584
UNC119B,5.417165978755553,2.2647164861755207
NCOA7,5.417003203535226,2.2646483915339775
STK17B,5.416689742680751,2.2645172597531062
ADGRG6,5.416580497358797,2.264471558564536
NUDT6,5.416557257461032,2.264461836491946
CLN8,5.4162416190164295,2.2643297937479754
RASA1,5.414871632961352,2.2637566800445996
SCN2A,5.414400305031091,2.2635595068729346
LPL,5.41419769922211,2.2634747496850203
DDX18,5.414133745211058,2.263447995456403
PTHLH,5.414072782641882,2.2634224926539046
PANTR1,5.413688147541333,2.2632615861643046
PSMA6,5.41356625059653,2.2632105923536683
F5,5.413418685696374,2.263148860727932
TRIM37,5.4132287741813085,2.263069414012902
GNPTG,5.412928293533651,2.2629437123124108
CCDC107,5.412852244376359,2.262911898255609
BICC1,5.412808196345749,2.2628934714038493
FXYD2,5.412475299444337,2.2627542088359545
ARMC2,5.4121742229517436,2.262628257872417
SOS2,5.411670962653227,2.2624177262597955
MAN1A2,5.411523443933633,2.2623560139530237
ZNF765,5.411216009799474,2.2622274033627776
XYLT1,5.4111392236698554,2.2621952810043418
SENP6,5.410679139976187,2.26200281169521
CYRIA,5.4106273079976175,2.2619811285422453
FHIT,5.4101754712673795,2.261792109230094
CCND1,5.410084319753919,2.2617539773226527
GRB10,5.409861501232925,2.2616607644411975
SEMA6D,5.409780939442442,2.2616270625900556
ARHGAP19,5.40964299526787,2.2615693556546783
TOM1,5.409609473131338,2.2615553321573287
LRRC1,5.408204772827064,2.2609676962536405
LINC02941,5.408007355723477,2.2608851096850198
HIF1AN,5.407827545458658,2.26080988868084
BTD,5.407653249929942,2.260736974686151
ESR1,5.40754463148467,2.2606915357423056
SLC39A8,5.407481493009104,2.260665122681076
THBS1,5.406762516437196,2.2603643493087926
QSER1,5.406481696698474,2.2602468724630658
HERC1,5.405416971269723,2.2598014600946055
DNASE1,5.40526702882267,2.2597387338567683
MAPRE3,5.404591878810934,2.2594562946873142
DAB1,5.404230608341649,2.2593051624507448
FDFT1,5.403997431078107,2.2592076161402868
NFIC,5.403884158658488,2.2591602302740896
STX1B,5.403674860341811,2.2590726733731
SLC36A4,5.403053264465766,2.2588126377959474
PROX1,5.402968124345043,2.258777020667063
CD302,5.4025018615482185,2.2585819664201647
HERC2,5.400957619212617,2.2579359551410088
BCAR1,5.400737705101137,2.2578439572769518
ECT2L,5.4002072819550975,2.2576220624828722
DCBLD1,5.399890480374622,2.257489533157958
METTL16,5.399129744887403,2.2571712905519443
SMCO4,5.397817298473573,2.256622247719045
MON1B,5.397750660322455,2.2565943706195433
LINC02768,5.397597479162808,2.2565302895134858
PTGFRN,5.396987466400797,2.2562750995633056
PPP1R3B,5.396924431323895,2.2562487297574
UNC5C,5.395594570675843,2.255692401933365
SLC25A26,5.3952590322403875,2.2555520343181943
HORMAD1,5.394769171982464,2.2553471084172956
HK1,5.393428539906382,2.2547862745233007
HTT,5.393304570460538,2.254734413712054
UBE2I,5.393203333745799,2.2546920628076146
CYTIP,5.393072025022436,2.254637131716562
MEG3,5.39287524358834,2.2545548110710105
RSPO3,5.392777702403577,2.254514006137687
EML3,5.392750380518051,2.254502576424999
PCDHGA2,5.392593656700078,2.2544370132994525
BAHD1,5.392413092399752,2.2543614768555056
TUBGCP6,5.392015591318276,2.2541951880702613
FRAT2,5.391904026215043,2.2541485164349955
CSF1,5.391255996933584,2.2538774228278626
KLF14,5.390901714484528,2.25372921392773
RAB30,5.3905083636669575,2.253564661344915
SUDS3P1,5.390366106590987,2.253505150170083
SATB1,5.390299767330427,2.2534773981070915
PRRT1,5.389413235511269,2.2531065304386537
MSRA,5.387670092517879,2.2523773119675945
SCD5,5.38760517982609,2.252350156688861
LINC01978,5.386872323912734,2.252043577096326
YKT6,5.38657548998283,2.251919400947069
ZNF14,5.386468725232336,2.2518747374694237
SERTAD2,5.385839276057268,2.251611416579059
TAOK2,5.385816865815989,2.2516020415811706
VEGFA,5.3857791537140995,2.2515862652728678
PRDX5,5.384319406387458,2.25097560124949
PURG,5.384005101869776,2.250844116534409
FIG4,5.383935830601627,2.250815137908766
ODAPH,5.383316560008373,2.250556075079786
SLC2A2,5.382838753685962,2.2503561917671653
BMP3,5.382525531320901,2.250225159754865
GIPR,5.382018825784029,2.2500131868769793
LRFN2,5.38190837873675,2.2499669829641302
ASCL2,5.381258733849571,2.249695213491886
FBXL13,5.38108380219371,2.249622033382675
DLGAP1,5.3806702433736975,2.249449027076499
NPC1,5.379680692645723,2.2490350629486993
SCHIP1,5.379487543017707,2.248954261616301
TCF19,5.378430015370743,2.2485118603349683
STK24,5.378131630222868,2.248387035256277
GRAMD2B,5.378083291820801,2.2483668135901356
UNC79,5.377436285262793,2.2480961478244557
ITPR2,5.376875506675476,2.2478615542738427
PAPSS2,5.37641448633029,2.247668693130197
MTDHP4,5.376350272730036,2.2476418303062196
ANK1,5.376229451996122,2.2475912867127272
IRX1,5.375750657674292,2.247390990084946
PSMD6,5.37553267076519,2.2472997984379215
SQOR,5.37549708354285,2.247284911042015
CYTH1,5.375482657286941,2.247278876028068
PIGC,5.3750991417550935,2.24711843789372
GIMAP4,5.374896924827308,2.247033843388587
INTS10,5.3748457832841545,2.247012449069218
DNMT3B,5.374563340783809,2.2468942933648126
FAAH2,5.374357201631438,2.2468080580541767
HOXC4,5.374300994523571,2.246784544629623
VPS26A,5.373940744599074,2.246633839323095
FGFR4,5.373718451206387,2.246540846121415
CUTA,5.37370586437785,2.2465355806051055
RFT1,5.3728629191137705,2.2461829467368633
FN3K,5.3715183756319105,2.245620476563256
ZZEF1,5.3709234274883855,2.2453715886767056
SPOCK1,5.369662182975376,2.244843965412925
BCL2L11,5.369349017275867,2.2447129571058326
DMD,5.36933075903614,2.244705319037293
IFITM3,5.3690946140959825,2.2446065312425665
PFKFB3,5.368343633827712,2.2442923695902524
ADO,5.368195991278328,2.2442306054810923
SND1,5.368109468562876,2.2441944099638493
LINC02349,5.368087232496276,2.2441851078294004
HEY2,5.36792675032887,2.2441179724531337
PLEKHA1,5.367435669977124,2.243912536143763
SMIM14,5.367382281416803,2.243890201817505
DYNC2H1,5.367132168714672,2.2437855708130883
FGFR1,5.366519812600193,2.243529400555549
ARVCF,5.3638055095104304,2.242393911409442
GNA12,5.363333974325971,2.242196651536003
PI16,5.36305856041283,2.242081436138637
SAYSD1,5.362800955001869,2.2419736706686613
RPS10,5.362149867871415,2.241701297854959
LINC02210,5.361785745239189,2.2415489724575837
GLI2,5.36159058561249,2.2414673302715244
LMO1,5.360958623537385,2.2412029581460464
CGNL1,5.359189908899389,2.240463042150084
RGS6,5.359058356961728,2.2404080093138736
MYPOP,5.358646674354956,2.240235787894168
DNAH10OS,5.357201584490267,2.2396312556064166
HSPA4,5.357194324319359,2.239628218419709
MARK4,5.35463534171195,2.2385577053341406
BIN3,5.354535713892114,2.23851602748744
ZNF518B,5.353173238445568,2.2379460557377024
ZNF641,5.352068421432047,2.237483871638948
SELENBP1,5.3509330126970704,2.2370088899392906
PDZRN4,5.350427665200197,2.2367974851776498
C3orf70,5.349948946470634,2.2365972201727917
LINC01725,5.349371170295039,2.236355515928803
TMEM87B,5.349151929210725,2.236263799615854
MTAP,5.348699357389556,2.236074472789123
RUFY3,5.3477951053930175,2.235696192142688
NUS1,5.347486876239698,2.2355672489677607
MARCHF5,5.346753645497194,2.2352605125709135
VEGFB,5.3467426385916275,2.2352559079923573
LINC02324,5.346676604377021,2.2352282835408945
MYBL2,5.346281657335661,2.2350630632011166
PTPN22,5.346204024076295,2.2350305864582944
MFAP5,5.345922837489735,2.2349129561471206
DPY19L2P2,5.343846590301524,2.2340443883899894
ASGR1,5.341463742394996,2.233047558689986
LINC00377,5.339137887384423,2.2320745711375323
CPQ,5.33790266804913,2.231557835127624
PTEN,5.337594816421369,2.231429049885013
PEPD,5.336887968161359,2.2311333502152846
CFAP44,5.336416944355005,2.230936304269424
DENND2C,5.33551499559774,2.230558987149578
DPEP1,5.335291393766408,2.2304654465816562
QSOX2,5.335189670963507,2.230422892329318
FANCC,5.335029662782121,2.230355955238196
WWP2,5.334760114643944,2.230243193702313
YTHDC2,5.333807577724557,2.229844713761989
DAAM2,5.331682874412741,2.2289558750916263
MGAT1,5.331146862807483,2.228731642447065
KCNK5,5.331061239740588,2.228695823284687
PRDM5,5.330175747314426,2.228325390431164
SLC38A4,5.329489328114422,2.228038236961007
NQO1,5.327212228267046,2.2270856454206407
LINC02576,5.327088596955101,2.2270339260627834
ZEB2,5.326813834089737,2.226918983021768
LINC00243,5.326387204213883,2.2267405086298457
GDF7,5.323416914090358,2.225497931038282
LRRC74A,5.322631284013937,2.225169274143628
PCM1,5.322371357923825,2.2250605378513453
LEPR,5.321576014810109,2.224727817649072
LINC01948,5.320970783347083,2.2244746278856518
CDKN2B,5.320962833438472,2.2244713021572267
HSF1,5.320644657292158,2.224338197802723
WSCD2,5.320064255805355,2.224095395298045
LIPH,5.320061887440973,2.2240944045273165
TSPAN3,5.317796843543851,2.2231468564180656
S1PR4,5.316872536752951,2.222760186140638
PPFIBP1,5.316859397281058,2.222754689434034
ADGRV1,5.316091237959758,2.2224333411752095
ARG1,5.315336689824222,2.222117686957614
INAFM2,5.314923612166974,2.2219448819388696
WASF5P,5.313019117895242,2.2211481645116478
USP3,5.312509485178011,2.2209349670905127
MIR122HG,5.311504317956238,2.220514470030088
PHLDB2,5.310166061287295,2.2199546298530564
SKOR1,5.309402239932707,2.2196350963193954
PDE1C,5.309229946581294,2.2195630199064063
GLIS3,5.305200234117252,2.21787724841607
SDHAF2,5.304379401140618,2.2175338649010707
B3GALT1,5.303918994029196,2.217341260294835
REEP3,5.3035873573549654,2.2172025249246174
C20orf203,5.302989872452937,2.216952575822111
MRGPRF,5.300816615106453,2.2160434252788512
EYA1,5.299716067784199,2.2155830273432224
POLR1HASP,5.2996155289809925,2.215540968399903
ZNF701,5.29953287479973,2.215506391227568
ROBO1,5.298934275809381,2.215255976062447
ITIH2,5.29865315724334,2.2151383742066657
LINC01091,5.29854639624136,2.2150937122971563
LMTK2,5.298476089504075,2.2150643004980886
PRELID3B,5.298102805111575,2.2149081424118036
PDE3A,5.2976589112940395,2.2147224459014407
PDIK1L,5.297179286598368,2.214521801898863
LINC00543,5.296929895116497,2.2144174726064327
NRSN2,5.295120365039326,2.213660482066234
SLC39A11,5.294800511978891,2.2135266761991432
TTLL6,5.292457346250849,2.21254644696028
SPG7,5.292222466016063,2.2124481882366167
MIR22HG,5.291625239697493,2.2121983473087323
SKIC2,5.291557220751135,2.2121698925736624
DYRK4,5.291215786379553,2.212027058479525
CRBN,5.290176512383235,2.2115922933469574
NCLN,5.289979806087133,2.2115100041342908
ZNF713,5.289306830443868,2.2112284745802024
RPL13,5.289146931248402,2.211161583081752
CTRB1,5.288828449374965,2.2110283508307615
RBPMS2,5.2882126515760275,2.21077074079468
HS3ST1,5.28651961631434,2.2100624841630334
NUP54,5.285760600987421,2.2097449611610163
INHBB,5.285726487331873,2.2097306902103053
A1CF,5.283348723322257,2.208735987284495
LINC01305,5.283280422079795,2.2087074144549628
MFAP3,5.2829046540391,2.2085502173706457
ENPP3,5.280738998557775,2.2076442469569044
CACNA2D3,5.280287336536091,2.2074553007315307
SRGAP2,5.279579155446328,2.207159043491896
ZNF536,5.279260648487704,2.2070258007468833
MAP3K3,5.278436312314534,2.206680951720661
CNTF,5.277985767494939,2.2064924728605013
ARHGAP42,5.276253765012377,2.205767914859813
SBNO1,5.2749435482774985,2.2052198047806133
FTO,5.274806263861602,2.2051623738456643
DOK5,5.272809032208876,2.2043268610864275
PRC1,5.272596158518624,2.204237808480002
WDR45B,5.272506336264384,2.2042002326487866
SARS2,5.27247257206196,2.2041861078866978
VPS37D,5.269804523112778,2.2030699684863095
AFAP1,5.268776655817551,2.2026399751809302
NOS1,5.268463094581964,2.2025088014070833
TNIK,5.267603640730124,2.2021492614117064
NUDT12,5.2674972152553305,2.2021047398651064
NUP210,5.267490145504364,2.2021017823378064
ATP2A3,5.267204241853193,2.201982178711387
ETV1,5.266750201165881,2.201792237405909
TUBG2,5.266257491407631,2.2015861194580704
ADAMTSL1,5.266143287986055,2.20153834412077
ARSG,5.263706709281362,2.200519036924293
FGFRL1,5.263317732882643,2.2003563143158624
LINC02561,5.263092068617791,2.2002619109589308
SLC43A2,5.260959161076998,2.1993696401689236
NACAD,5.260425624112887,2.199146442754427
MINDY1,5.259778248497367,2.198875622598915
PBRM1,5.259556182284637,2.1987827244346594
ITIH4,5.258580711060287,2.1983746502620414
GPR137B,5.257842724657065,2.1980659244038296
CACNA1H,5.257791986851284,2.1980446989821076
PPP2R2C,5.255554501348252,2.197108679525457
FST,5.254605600581315,2.196711720716526
MAPK8IP1,5.254577349051986,2.1966999021008986
C5orf67,5.254335529657493,2.196598740480886
ADRB1,5.253847956479699,2.196394771346634
SLC24A3,5.251882457271783,2.195572533393294
PAM,5.25151267189069,2.1954178390674444
UMOD,5.2507108724128395,2.1950824179393154
CAT,5.250065470149926,2.194812423307111
TNKS2,5.247948156666929,2.193926676063954
TNFAIP6,5.246579161679719,2.193353976959379
DHODH,5.2461094080500965,2.1931574623734464
PKD1L3,5.24475255804544,2.1925898439453517
CD81,5.244647934287205,2.1925460761206206
SCAP,5.240629134503526,2.1908648697911
STEAP2,5.237728220526906,2.1896513146996783
S100PBP,5.237401398820243,2.1895145936009817
LINC01933,5.23504574729392,2.1885291411103442
EP300,5.234524772475765,2.1883111988865593
PNPLA3,5.234402713900563,2.188260137460201
IFNLR1,5.232289625378655,2.187376157667952
USP15,5.231329138882967,2.1869743521382197
EEF1A1P11,5.2307593122487175,2.1867359734690157
PANK1,5.229557819257144,2.1862333463835584
SPRYD3,5.22927381362483,2.1861145367656705
RP1L1,5.228662285691158,2.1858587129655045
OSER1,5.226631995966782,2.1850093708436993
PLB1,5.226500192957489,2.1849542329753304
RABGAP1,5.225838282794797,2.184677332503799
RAB40B,5.22505611781623,2.1843501251823403
QRICH2,5.224744049404418,2.1842195759095664
HAVCR1,5.224500074736815,2.1841175126624544
B4GALNT4,5.224033012583246,2.1839221240163096
ELOVL3,5.222326152436243,2.183208083945341
ADAMTSL4,5.22187039608636,2.1830174249174257
DCSTAMP,5.2216234027426065,2.1829140988511324
TBCD,5.221404268705438,2.1828224273197967
ITGA1,5.221073184583513,2.182683923101785
MLXIPL,5.220490758819649,2.1824402737702955
SLC7A5,5.220029146065564,2.182247164801019
VPS33B,5.2199077306584165,2.1821963724346447
VAV2,5.21910470615144,2.181860438833431
CAMK2B,5.219031354496092,2.18182975323726
PRPF18,5.2188092237332775,2.1817368280694174
BAG6,5.216775875254009,2.1808862063620733
CASC8,5.216393362182731,2.1807261875924975
EPHB4,5.215182936023645,2.180219823446581
CAMKK2,5.214532476647762,2.1799477132448555
FLACC1,5.214515359438749,2.1799405525098887
OTULINL,5.213692175569702,2.179596185533305
STRC,5.207643720847714,2.1770659026354804
LINC02587,5.205026153336204,2.175970881408952
BBIP1,5.202816750118618,2.175046609767216
ZNF738,5.200118546356682,2.1739178555403136
XKR3,5.199357751642952,2.1735995881577526
AQP8,5.199280300363244,2.173567187543469
GSTO1,5.197204074756264,2.1726986288145307
KIAA0087,5.19670995862952,2.172491922532926
FGFR3,5.19670591896343,2.172490232597481
POU5F1B,5.19549090468355,2.171981949078086
C1QTNF7,5.193858915338226,2.1712992301160194
CCDC146,5.190838337368964,2.170035615336961
ATP8B2,5.187352981062462,2.1685775673130405
NAV1,5.185616073371678,2.167850957289969
OCIAD1,5.182538767647113,2.166563611281089
SGIP1,5.18107526165032,2.1659513748728227
ARMH4,5.174460207289324,2.163184063272232
PELO,5.169695712302159,2.161190906220239
TMC1,5.169415107235086,2.161073519179268
KLF1,5.1677511451464975,2.1603774248859473
TSHZ2,5.167091654094295,2.1601015364140395
MAP3K11,5.166831463790048,2.1599926895916233
WDR11,5.1610412034571445,2.15757041855419
SLC35F1,5.159261480296042,2.156825897302997
SLC16A11,5.158247000491519,2.1564015044592773
ART3,5.155356606715243,2.1551923503403745
PSTPIP1,5.155065567420311,2.155070598292222
EBLN3P,5.15334828293659,2.1543521973518853
LINC01629,5.152441698684173,2.1539729410401884
NHSL1,5.15239472680731,2.1539532910399535
DDC,5.149980649386568,2.15294339692774
VPS9D1,5.146831846970609,2.15162614131983
GBP5,5.143841572793471,2.150375203690635
MAST4,5.142622647850496,2.1498652842023183
MIR3667HG,5.1416342063262,2.149451784093715
SOCAR,5.139965451377863,2.1487536847773576
CERT1,5.1362624980619795,2.1472046082152794
GXYLT1,5.136156450774823,2.1471602448779668
INKA2,5.135999290729042,2.1470944992628733
GOLGA3,5.133405423783842,2.1460093928229074
TMC8,5.132700760149966,2.1457146070596886
ZNF208,5.129098958302294,2.1442078457404072
IDUA,5.128266757835251,2.1438597068014373
TMC6,5.127287308107088,2.143449968279722
ST8SIA1,5.126548308415012,2.1431408185268834
SGCG,5.123605130202052,2.1419095828080428
LINC00595,5.123404933739642,2.1418258335351585
ACE,5.123339273954205,2.1417983657206827
SIX4,5.122431748386069,2.1414187156232716
SLC28A3,5.121788649126512,2.1411496844189633
ADA,5.119198091209463,2.1400659622627067
PRDM6,5.1178048319809335,2.1394831125663423
PDXDC1,5.11376160518322,2.137791687551439
DRD1,5.113145012921281,2.137533745163337
CPNE4,5.1128320302176755,2.1374028134099143
CCDC77,5.106125183464011,2.1345971017994043
FBRSL1,5.102491343977133,2.1330769380005976
DTNB,5.1009952201856015,2.1324510564131938
PLPPR3,5.0997758610170765,2.131940955272946
PRIM1,5.098126008084324,2.1312507633393776
TPCN2,5.09461248333861,2.1297809314593694
ZKSCAN8P1,5.09138650380636,2.128431389929446
TH,5.0856556293795165,2.126033962120471
RNASEL,5.082201391076216,2.1245889318597535
RMST,5.079594291116965,2.1234982895811845
EPB41L4B,5.078527268879595,2.123051916376306
GCDH,5.076068117675168,2.1220231663034803
DGKB,5.075706004659021,2.121871681599709
SSPN,5.072937390240489,2.120713472100609
UBE2Z,5.071599587294128,2.120153821731808
FXYD6,5.069176180619179,2.119140024862038
SAXO4,5.068176419450049,2.118721789344963
LINC00639,5.058151883669353,2.1145281708737333
GRB14,5.055969434364707,2.1136151750087167
DLC1,5.055484455252356,2.1134122910639426
HAPLN4,5.050435661117938,2.111300201606364
MFHAS1,5.0478153869901545,2.1102040481063566
DMRTA1,5.043066942082821,2.108217605371387
KLHL42,5.042876697208545,2.1081380192003887
SRPK2,5.042843783966882,2.1081242504253344
RRP12,5.040016433061938,2.1069414693730235
HCG22,5.030997773580554,2.1031686445944744
ZFP1,5.030607343078292,2.103005313683015
VCAN,5.030152296457232,2.1028149515598114
ABCA8,5.028098099082636,2.101955608020907
WEE1,5.0255104243271385,2.1008730919932734
CDHR18P,5.023860697139445,2.1001829526633182
